"","year","id","c_name","name","life_period","center_lowest_pa","center_stronger_wind","strom_7_R","strom_10_R","warming_times","start_time","end_time"
"2643",1966,196622,"®ü­Û","HELEN",5,"---",30,0,0,6,1966-09-19 00:00:00,1966-09-24 18:00:00
"2645",1966,196621,"¸¯·çµ·","GRACE",3,"---",30,0,0,0,1966-09-14 12:00:00,1966-09-17 00:00:00
"2647",1966,196620,"ªÜ³Ò¦è","FLOSSIE",6,"---",38,0,0,0,1966-09-12 06:00:00,1966-09-18 18:00:00
"2649",1966,196619,"¦ãº¸¦è","ELSIE",7,"---",59,0,0,6,1966-09-11 18:00:00,1966-09-18 00:00:00
"2651",1966,196618,"³£ÄRµ·","DORIS",4,"---",25,0,0,0,1966-09-06 06:00:00,1966-09-10 00:00:00
"2653",1966,196617,"±F©Ô","CORA",10,"---",77,0,0,15,1966-08-30 06:00:00,1966-09-09 00:00:00
"2655",1966,196616,"¨©¸¦","BETTY",1,"---",30,0,0,0,1966-08-29 12:00:00,1966-08-30 18:00:00
"2657",1966,196615,"¦ãÄRµ·","ALICE",10,"---",66,0,0,7,1966-08-25 00:00:00,1966-09-04 06:00:00
"2659",1966,196614,"·Å©g","WINNIE",4,"---",30,0,0,0,1966-08-20 12:00:00,1966-08-24 00:00:00
"2661",1966,196613,"½Ã¼Ú©Ô","VIOLA",3,"---",46,0,0,0,1966-08-19 00:00:00,1966-08-22 18:00:00
"2663",1966,196612,"¸¦µ·","TESS",5,"---",46,0,0,10,1966-08-12 12:00:00,1966-08-17 00:00:00
"2665",1966,196611,"Ä¬¬À","SUSAN",4,"---",41,0,0,10,1966-08-12 12:00:00,1966-08-16 06:00:00
"2667",1966,196610,"²ú®õ","RITA",7,"---",41,0,0,0,1966-08-02 12:00:00,1966-08-09 06:00:00
"2669",1966,196609,"¶O²úµ·","PHYLLIS",2,"---",23,0,0,0,1966-07-31 18:00:00,1966-08-02 18:00:00
"2671",1966,196608,"°þ©Ô","ORA",3,"---",43,0,0,0,1966-07-24 00:00:00,1966-07-27 00:00:00
"2673",1966,196607,"©g®R","NINA",3,"---",33,0,0,7,1966-07-17 06:00:00,1966-07-20 06:00:00
"2675",1966,196606,"º¿¬ü","MAMIE",3,"---",43,0,0,3,1966-07-15 06:00:00,1966-07-18 06:00:00
"2677",1966,196605,"Ã¹©Ô","LOLA",3,"---",25,0,0,0,1966-07-11 18:00:00,1966-07-14 12:00:00
"2679",1966,196604,"§J¸¦","KIT",7,"---",87,0,0,0,1966-06-22 00:00:00,1966-06-29 18:00:00
"2681",1966,196603,"¸Ê­}","JUDY",6,"---",43,0,0,12,1966-05-25 00:00:00,1966-05-31 18:00:00
"2683",1966,196602,"¥ìº¿","IRMA",11,"---",61,0,0,4,1966-05-11 06:00:00,1966-05-22 00:00:00
"2685",1966,196601,"®ü´µ¯S","HESTER",10,"---",43,0,0,0,1966-04-04 00:00:00,1966-04-14 18:00:00
"2689",1965,196533,"¶O¨Ì","FAYE",12,"---",69,0,0,3,1965-11-14 00:00:00,1965-11-26 00:00:00
"2691",1965,196532,"¦ãµY","ELAINE",6,"---",25,0,0,0,1965-11-07 12:00:00,1965-11-13 00:00:00
"2693",1965,196531,"ÂL©Ô","DELLA",8,"---",43,0,0,0,1965-10-13 00:00:00,1965-10-21 06:00:00
"2695",1965,196530,"¥dªù","CARMEN",10,"---",77,0,0,0,1965-10-01 06:00:00,1965-10-11 00:00:00
"2697",1965,196529,"¨©µ·","BESS",9,"---",77,0,0,0,1965-09-27 00:00:00,1965-10-06 06:00:00
"2699",1965,196528,"¦ã©gµ·","AGNES",3,"---",30,0,0,0,1965-09-25 00:00:00,1965-09-28 00:00:00
"2701",1965,196527,"­S­}","WENDY",10,"---",25,0,0,0,1965-09-16 06:00:00,1965-09-26 12:00:00
"2703",1965,196526,"¦òµ^¥§","VIRGINIA",4,"---",33,0,0,0,1965-09-13 06:00:00,1965-09-17 00:00:00
"2705",1965,196525,"±Zµ·","TRIX",10,"---",66,0,0,4,1965-09-10 12:00:00,1965-09-20 06:00:00
"2707",1965,196524,"³·²ú","SHIRLEY",8,"---",66,0,0,0,1965-09-04 00:00:00,1965-09-12 00:00:00
"2709",1965,196523,"Ã¹µ·","ROSE",4,"---",51,0,0,5,1965-09-01 06:00:00,1965-09-05 18:00:00
"2711",1965,196522,"¬Á²ú","POLLY",3,"---",23,0,0,0,1965-08-30 18:00:00,1965-09-02 12:00:00
"2713",1965,196521,"¼Ú²úªÜ","OLIVE",5,"---",77,0,0,0,1965-08-28 00:00:00,1965-09-02 00:00:00
"2715",1965,196520,"®R©w","NADINE",3,"---",30,0,0,0,1965-08-16 12:00:00,1965-08-19 00:00:00
"2717",1965,196519,"º¿ÄR","MARY",5,"---",77,0,0,9,1965-08-15 00:00:00,1965-08-20 06:00:00
"2719",1965,196518,"ÅS¦è","LUCY",8,"---",77,0,0,0,1965-08-15 00:00:00,1965-08-23 06:00:00
"2721",1965,196517,"¶}±ö","KIM",3,"---",30,0,0,0,1965-08-04 06:00:00,1965-08-07 12:00:00
"2723",1965,196516,"µ^®¦","JEAN",7,"---",72,0,0,7,1965-07-31 00:00:00,1965-08-07 00:00:00
"2725",1965,196515,"¦ãß»","IVY",4,"---",41,0,0,4,1965-07-27 06:00:00,1965-07-31 18:00:00
"2727",1965,196514,"«¢²ú","HARRIET",6,"---",51,0,0,11,1965-07-21 00:00:00,1965-07-27 00:00:00
"2729",1965,196513,"¦N¹F","GILDA",10,"---",30,0,0,0,1965-07-13 00:00:00,1965-07-23 12:00:00
"2731",1965,196512,"ªÜ·ç¹F","FREDA",9,"---",72,0,0,6,1965-07-07 06:00:00,1965-07-16 00:00:00
"2733",1965,196511,"Åaº¿","EMMA",8,"---",25,0,0,8,1965-06-18 06:00:00,1965-06-26 00:00:00
"2735",1965,196510,"ÂL¯Ç","DINAH",8,"---",82,0,0,12,1965-06-12 06:00:00,1965-06-20 12:00:00
"2737",1965,196509,"¸Ñ©Ô","CARLA",2,"---",61,0,0,0,1965-06-01 00:00:00,1965-06-03 06:00:00
"2739",1965,196508,"Ä_¨Ø","BABE",6,"---",41,0,0,2,1965-05-30 06:00:00,1965-06-05 06:00:00
"2741",1965,196507,"·R¬ü","AMY",6,"---",51,0,0,0,1965-05-21 06:00:00,1965-05-27 06:00:00
"2743",1965,196506,"¸U¹F","WANDA",2,"---",33,0,0,0,1965-04-12 00:00:00,1965-04-14 12:00:00
"2745",1965,196505,"Á¨©Ô","VERA",1,"---",20,0,0,0,1965-03-06 06:00:00,1965-03-07 06:00:00
"2747",1965,196504,"ÁÉ¬¥º¿","THELMA",1,"---",20,0,0,0,1965-02-18 00:00:00,1965-02-19 12:00:00
"2749",1965,196503,"²ï©Ô","SARAH",3,"---",23,0,0,0,1965-02-14 18:00:00,1965-02-17 12:00:00
"2751",1965,196502,"¾|¤h","RUTH",4,"---",30,0,0,0,1965-01-21 00:00:00,1965-01-25 12:00:00
"2753",1965,196501,"¥Õ¦è","PATSY",4,"---",33,0,0,0,1965-01-19 00:00:00,1965-01-23 06:00:00
"2757",1964,196437,"¼Ú¬Ä","OPAL",8,"---",87,0,0,3,1964-12-08 18:00:00,1964-12-16 00:00:00
"2759",1964,196436,"®R©Ô","NORA",1,"---",28,0,0,0,1964-11-27 00:00:00,1964-11-28 18:00:00
"2761",1964,196435,"º¿ªÛ","MARGE",3,"---",28,0,0,0,1964-11-21 00:00:00,1964-11-24 00:00:00
"2763",1964,196434,"¾|¨Ìµ·","LOUISE",5,"---",84,0,0,0,1964-11-15 06:00:00,1964-11-20 12:00:00
"2765",1964,196433,"³Í¸¦","KATE",4,"---",41,0,0,0,1964-11-13 00:00:00,1964-11-17 12:00:00
"2767",1964,196432,"Ã£¦w","JOAN",3,"---",36,0,0,0,1964-11-06 12:00:00,1964-11-09 12:00:00
"2769",1964,196431,"¦ã·çµ·","IRIS",2,"---",33,0,0,0,1964-11-02 12:00:00,1964-11-04 12:00:00
"2771",1964,196430,"¶P´¶","HOPE",7,"---",38,0,0,0,1964-10-23 18:00:00,1964-10-30 18:00:00
"2773",1964,196429,"³ìµX¨È","GEORGIA",3,"---",23,0,0,0,1964-10-20 00:00:00,1964-10-23 18:00:00
"2775",1964,196428,"ªÜ¦w","FRAN",2,"---",25,0,0,0,1964-10-15 06:00:00,1964-10-17 12:00:00
"2777",1964,196427,"¦ã­Û","ELLEN",2,"---",23,0,0,0,1964-10-08 00:00:00,1964-10-10 06:00:00
"2779",1964,196426,"À¹¯S","DOT",7,"---",46,0,0,3,1964-10-06 06:00:00,1964-10-13 12:00:00
"2781",1964,196425,"¸¯µÜ©Ô","CLARA",6,"---",41,0,0,0,1964-10-02 00:00:00,1964-10-08 06:00:00
"2783",1964,196424,"²¦²ú","BILLIE",6,"---",30,0,0,0,1964-09-25 12:00:00,1964-10-01 12:00:00
"2785",1964,196423,"¦ã©g¹F","ANITA",3,"---",25,0,0,0,1964-09-24 12:00:00,1964-09-27 12:00:00
"2787",1964,196422,"ÃQ¹F","WILDA",7,"---",77,0,0,0,1964-09-19 06:00:00,1964-09-26 18:00:00
"2789",1964,196421,"½ÃµÜ¯S","VIOLET",1,"---",38,0,0,0,1964-09-14 00:00:00,1964-09-15 12:00:00
"2791",1964,196420,"¸¦¹F","TILDA",10,"---",56,0,0,8,1964-09-13 06:00:00,1964-09-23 12:00:00
"2793",1964,196419,"¨F²ú","SALLY",8,"---",87,0,0,12,1964-09-03 00:00:00,1964-09-11 12:00:00
"2795",1964,196418,"¾|ºÑ","RUBY",5,"---",61,0,0,7,1964-09-01 06:00:00,1964-09-06 12:00:00
"2797",1964,196417,"¼Ú¥[","OLGA",2,"---",23,0,0,0,1964-08-23 12:00:00,1964-08-25 06:00:00
"2799",1964,196416,"±ö·ç","MARIE",4,"---",36,0,0,13,1964-08-14 06:00:00,1964-08-18 18:00:00
"2801",1964,196415,"³Ò®R","LORNA",1,"---",18,0,0,0,1964-08-12 00:00:00,1964-08-13 00:00:00
"2803",1964,196414,"³Í¦è","KATHY",13,"---",59,0,0,13,1964-08-12 06:00:00,1964-08-25 12:00:00
"2805",1964,196413,"¸Ê®¦","JUNE",3,"---",20,0,0,4,1964-08-10 00:00:00,1964-08-13 00:00:00
"2807",1964,196412,"¦ã¹F","IDA",7,"---",69,0,0,8,1964-08-02 06:00:00,1964-08-09 06:00:00
"2809",1964,196411,"®ü­Û","HELEN",7,"---",66,0,0,0,1964-07-27 18:00:00,1964-08-03 12:00:00
"2811",1964,196410,"¸¯·ç¦è","GRACE",8,"---",25,0,0,0,1964-07-26 12:00:00,1964-08-03 18:00:00
"2813",1964,196409,"ªÜ³Ò¦è","FLOSSIE",3,"---",41,0,0,3,1964-07-26 00:00:00,1964-07-29 12:00:00
"2815",1964,196408,"¦ãº¸¦è","ELSIE",5,"---",51,0,0,0,1964-07-13 18:00:00,1964-07-18 18:00:00
"2817",1964,196407,"³£ÄRµ·","DORIS",4,"---",41,0,0,7,1964-07-11 00:00:00,1964-07-15 12:00:00
"2819",1964,196406,"±F©Ô","CORA",4,"---",72,0,0,0,1964-07-06 00:00:00,1964-07-10 00:00:00
"2821",1964,196405,"¨©¸¦","BETTY",4,"---",56,0,0,10,1964-07-02 00:00:00,1964-07-06 18:00:00
"2823",1964,196404,"¦ãÄRµ·","ALICE",2,"---",33,0,0,0,1964-06-26 18:00:00,1964-06-28 00:00:00
"2825",1964,196403,"·Å©g","WINNIE",7,"---",51,0,0,4,1964-06-26 00:00:00,1964-07-03 12:00:00
"2827",1964,196402,"½Ã¼Ú©Ô","VIOLA",3,"---",36,0,0,4,1964-05-25 12:00:00,1964-05-28 06:00:00
"2829",1964,196401,"¸¦µ·","TESS",9,"---",43,0,0,0,1964-05-14 06:00:00,1964-05-23 12:00:00
"2832",1963,196324,"Ä¬¬À","SUSAN",11,"---",69,0,0,0,1963-12-18 12:00:00,1963-12-29 12:00:00
"2834",1963,196323,"²ú®õ","RITA",2,"---",20,0,0,0,1963-12-16 06:00:00,1963-12-18 12:00:00
"2836",1963,196322,"¶O²úµ·","PHYLLIS",1,"---",38,0,0,0,1963-12-12 00:00:00,1963-12-13 18:00:00
"2838",1963,196321,"¼Ú©Ô","ORA",6,"---",41,0,0,0,1963-10-23 12:00:00,1963-10-29 12:00:00
"2840",1963,196320,"º¿¬ü","MAMIE",3,"---",51,0,0,0,1963-10-15 06:00:00,1963-10-18 12:00:00
"2842",1963,196319,"Ã¹©Ô","LOLA",11,"---",66,0,0,0,1963-10-08 06:00:00,1963-10-19 18:00:00
"2844",1963,196318,"§J¸¦","KIT",6,"---",69,0,0,0,1963-10-05 06:00:00,1963-10-11 18:00:00
"2846",1963,196317,"¸Ê­}","JUDY",5,"---",77,0,0,0,1963-09-30 00:00:00,1963-10-05 12:00:00
"2848",1963,196316,"Åaº¿","IRMA",2,"---",20,0,0,0,1963-09-17 06:00:00,1963-09-19 06:00:00
"2850",1963,196315,"®üµ·¯S","HESTER",4,"---",23,0,0,0,1963-09-08 12:00:00,1963-09-12 06:00:00
"2852",1963,196314,"¸¯¼ÖÂ§","GLORIA",8,"---",69,0,0,15,1963-09-05 12:00:00,1963-09-13 12:00:00
"2854",1963,196313,"¶O¨Ì","FAYE",8,"---",56,0,0,8,1963-09-01 06:00:00,1963-09-09 06:00:00
"2856",1963,196312,"¦ãµY","ELAINE",3,"---",51,0,0,0,1963-08-25 12:00:00,1963-08-28 06:00:00
"2858",1963,196311,"ÂL©Ô","DELLA",6,"---",51,0,0,0,1963-08-25 00:00:00,1963-08-31 06:00:00
"2860",1963,196310,"¥dªù","CARMEN",10,"---",64,0,0,0,1963-08-07 12:00:00,1963-08-17 18:00:00
"2862",1963,196309,"¨©µ·","BESS",15,"---",66,0,0,0,1963-07-27 06:00:00,1963-08-11 06:00:00
"2864",1963,196308,"¦ã©gµ·","AGNES",5,"---",43,0,0,8,1963-07-17 12:00:00,1963-07-22 18:00:00
"2866",1963,196307,"­S­}","WENDY",9,"---",69,0,0,11,1963-07-09 18:00:00,1963-07-18 18:00:00
"2868",1963,196306,"¦òµ^¥§","VIRGINIA",5,"---",25,0,0,0,1963-07-04 06:00:00,1963-07-09 12:00:00
"2870",1963,196305,"±Zµ·","TRIX",5,"---",36,0,0,16,1963-06-26 06:00:00,1963-07-01 06:00:00
"2872",1963,196304,"³·²ú","SHIRLEY",9,"---",72,0,0,7,1963-06-13 06:00:00,1963-06-22 12:00:00
"2874",1963,196303,"Ã¹µ·","ROSE",5,"---",25,0,0,8,1963-06-08 00:00:00,1963-06-13 18:00:00
"2876",1963,196302,"¬Á²ú","POLLY",6,"---",36,0,0,0,1963-05-31 06:00:00,1963-06-06 00:00:00
"2878",1963,196301,"¼Ú²úªÜ","OLIVE",9,"---",64,0,0,0,1963-04-27 00:00:00,1963-05-06 06:00:00
"2880",1962,196230,"º¿ÄR","NADINE",-3,"---",0,0,0,0,1962-12-09 00:00:00,1962-12-06 12:00:00
"2882",NA,NA,"","",-9,"",NA,NA,NA,NA,1962-12-10 06:00:00,1962-12-01 12:00:00
"2884",NA,NA,"","",-8,"",NA,NA,NA,NA,1962-12-03 06:00:00,1962-11-25 00:00:00
"2886",NA,NA,"","",-24,"",NA,NA,NA,NA,1962-12-01 18:00:00,1962-11-07 18:00:00
"2888",NA,NA,"","",-12,"",NA,NA,NA,NA,1962-11-18 18:00:00,1962-11-06 06:00:00
"2890",NA,NA,"","",-15,"",NA,NA,NA,NA,1962-11-12 12:00:00,1962-10-28 06:00:00
"2892",NA,NA,"","",-4,"",NA,NA,NA,NA,1962-10-29 18:00:00,1962-10-25 12:00:00
"2894",NA,NA,"","",-7,"",NA,NA,NA,NA,1962-10-26 00:00:00,1962-10-19 06:00:00
"2896",NA,NA,"","",-27,"",NA,NA,NA,NA,1962-10-30 18:00:00,1962-10-03 06:00:00
"2898",NA,NA,"","",-9,"",NA,NA,NA,NA,1962-10-10 18:00:00,1962-10-01 18:00:00
"2900",NA,NA,"","",-18,"",NA,NA,NA,NA,1962-10-13 18:00:00,1962-09-25 06:00:00
"2902",NA,NA,"","",-15,"",NA,NA,NA,NA,1962-10-04 06:00:00,1962-09-19 00:00:00
"2904",NA,NA,"","",-9,"",NA,NA,NA,NA,1962-09-23 00:00:00,1962-09-14 00:00:00
"2906",NA,NA,"","",-19,"",NA,NA,NA,NA,1962-09-17 00:00:00,1962-08-29 06:00:00
"2908",NA,NA,"","",-12,"",NA,NA,NA,NA,1962-09-08 00:00:00,1962-08-27 12:00:00
"2910",NA,NA,"","",-7,"",NA,NA,NA,NA,1962-09-01 18:00:00,1962-08-25 06:00:00
"2912",NA,NA,"","",-7,"",NA,NA,NA,NA,1962-08-28 06:00:00,1962-08-21 00:00:00
"2914",NA,NA,"","",-12,"",NA,NA,NA,NA,1962-08-27 06:00:00,1962-08-15 06:00:00
"2916",NA,NA,"","",-9,"",NA,NA,NA,NA,1962-08-22 18:00:00,1962-08-13 18:00:00
"2918",NA,NA,"","",-19,"",NA,NA,NA,NA,1962-08-25 00:00:00,1962-08-06 00:00:00
"2920",NA,NA,"","",-12,"",NA,NA,NA,NA,1962-08-11 18:00:00,1962-07-30 06:00:00
"2922",NA,NA,"","",-12,"",NA,NA,NA,NA,1962-08-07 12:00:00,1962-07-26 06:00:00
"2924",NA,NA,"","",-7,"",NA,NA,NA,NA,1962-08-04 00:00:00,1962-07-28 00:00:00
"2926",NA,NA,"","",-9,"",NA,NA,NA,NA,1962-07-29 06:00:00,1962-07-20 12:00:00
"2928",NA,NA,"","",-10,"",NA,NA,NA,NA,1962-07-28 12:00:00,1962-07-18 12:00:00
"2930",NA,NA,"","",-17,"",NA,NA,NA,NA,1962-07-24 00:00:00,1962-07-07 06:00:00
"2932",NA,NA,"","",-46,"",NA,NA,NA,NA,1962-07-11 06:00:00,1962-05-26 06:00:00
"2934",NA,NA,"","",-14,"",NA,NA,NA,NA,1962-05-30 00:00:00,1962-05-16 06:00:00
"2936",NA,NA,"","",-36,"",NA,NA,NA,NA,1962-05-22 12:00:00,1962-04-16 12:00:00
"2938",NA,NA,"","",-142,"",NA,NA,NA,NA,1962-04-26 18:00:00,1961-12-05 06:00:00
"2940",NA,NA,"","",-34,"",NA,NA,NA,NA,1961-12-13 18:00:00,1961-11-09 00:00:00
"2942",NA,NA,"","",-20,"",NA,NA,NA,NA,1961-11-15 18:00:00,1961-10-26 12:00:00
"2944",NA,NA,"","",-9,"",NA,NA,NA,NA,1961-11-01 06:00:00,1961-10-23 00:00:00
"2946",NA,NA,"","",-26,"",NA,NA,NA,NA,1961-10-30 00:00:00,1961-10-04 00:00:00
"2949",NA,NA,"","",-14,"",NA,NA,NA,NA,1961-10-11 12:00:00,1961-09-27 06:00:00
"2951",NA,NA,"","",-10,"",NA,NA,NA,NA,1961-10-05 06:00:00,1961-09-25 06:00:00
"2953",NA,NA,"","",-21,"",NA,NA,NA,NA,1961-09-29 18:00:00,1961-09-08 12:00:00
"2956",NA,NA,"","",-4,"",NA,NA,NA,NA,1961-09-12 18:00:00,1961-09-08 00:00:00
"2958",NA,NA,"","",-3,"",NA,NA,NA,NA,1961-09-10 06:00:00,1961-09-07 12:00:00
"2960",NA,NA,"","",-19,"",NA,NA,NA,NA,1961-09-17 12:00:00,1961-08-29 18:00:00
"2962",NA,NA,"","",-14,"",NA,NA,NA,NA,1961-09-03 06:00:00,1961-08-20 12:00:00
"2964",NA,NA,"","",-11,"",NA,NA,NA,NA,1961-08-26 12:00:00,1961-08-15 06:00:00
"2966",NA,NA,"","",-17,"",NA,NA,NA,NA,1961-08-18 06:00:00,1961-08-01 06:00:00
"2968",NA,NA,"","",-11,"",NA,NA,NA,NA,1961-08-08 12:00:00,1961-07-28 06:00:00
"2970",NA,NA,"","",-4,"",NA,NA,NA,NA,1961-07-31 18:00:00,1961-07-27 06:00:00
"2972",NA,NA,"","",-13,"",NA,NA,NA,NA,1961-08-03 18:00:00,1961-07-21 00:00:00
"2974",NA,NA,"","",-9,"",NA,NA,NA,NA,1961-07-25 06:00:00,1961-07-16 00:00:00
"2976",NA,NA,"","",-7,"",NA,NA,NA,NA,1961-07-19 18:00:00,1961-07-12 12:00:00
"2978",NA,NA,"","",-22,"",NA,NA,NA,NA,1961-07-15 06:00:00,1961-06-23 06:00:00
"2980",NA,NA,"","",-10,"",NA,NA,NA,NA,1961-07-02 06:00:00,1961-06-22 06:00:00
"2982",NA,NA,"","",-3,"",NA,NA,NA,NA,1961-06-25 06:00:00,1961-06-22 06:00:00
"2984",NA,NA,"","",-39,"",NA,NA,NA,NA,1961-06-25 06:00:00,1961-05-17 00:00:00
"2986",NA,NA,"","",0,"",NA,NA,NA,NA,1961-05-22 06:00:00,1961-05-22 06:00:00
"2988",NA,NA,"","",-11,"",NA,NA,NA,NA,1961-05-28 12:00:00,1961-05-17 00:00:00
"2990",NA,NA,"","",-59,"",NA,NA,NA,NA,1961-05-22 06:00:00,1961-03-24 00:00:00
"2992",NA,NA,"","",-76,"",NA,NA,NA,NA,1961-03-31 06:00:00,1961-01-14 12:00:00
"2994",NA,NA,"","",-40,"",NA,NA,NA,NA,1961-01-20 06:00:00,1960-12-11 00:00:00
"2996",NA,NA,"","",-29,"",NA,NA,NA,NA,1960-12-20 00:00:00,1960-11-21 12:00:00
"2998",NA,NA,"","",-46,"",NA,NA,NA,NA,1960-12-08 18:00:00,1960-10-23 00:00:00
"3000",NA,NA,"","",-15,"",NA,NA,NA,NA,1960-10-29 12:00:00,1960-10-14 00:00:00
"3002",NA,NA,"","",-15,"",NA,NA,NA,NA,1960-10-23 12:00:00,1960-10-08 12:00:00
"3004",NA,NA,"","",-15,"",NA,NA,NA,NA,1960-10-17 06:00:00,1960-10-02 12:00:00
"3006",NA,NA,"","",-18,"",NA,NA,NA,NA,1960-10-13 18:00:00,1960-09-25 06:00:00
"3008",NA,NA,"","",-17,"",NA,NA,NA,NA,1960-09-28 18:00:00,1960-09-11 12:00:00
"3010",NA,NA,"","",-15,"",NA,NA,NA,NA,1960-09-19 06:00:00,1960-09-04 00:00:00
"3012",NA,NA,"","",-11,"",NA,NA,NA,NA,1960-09-10 06:00:00,1960-08-30 12:00:00
"3014",NA,NA,"","",-13,"",NA,NA,NA,NA,1960-09-04 00:00:00,1960-08-22 12:00:00
"3016",NA,NA,"","",-12,"",NA,NA,NA,NA,1960-09-01 06:00:00,1960-08-20 06:00:00
"3018",NA,NA,"","",-12,"",NA,NA,NA,NA,1960-08-31 00:00:00,1960-08-19 18:00:00
"3020",NA,NA,"","",-9,"",NA,NA,NA,NA,1960-08-25 06:00:00,1960-08-16 00:00:00
"3022",NA,NA,"","",-8,"",NA,NA,NA,NA,1960-08-24 00:00:00,1960-08-16 06:00:00
"3024",NA,NA,"","",-13,"",NA,NA,NA,NA,1960-08-25 12:00:00,1960-08-12 00:00:00
"3026",NA,NA,"","",-6,"",NA,NA,NA,NA,1960-08-16 00:00:00,1960-08-10 12:00:00
"3028",NA,NA,"","",-5,"",NA,NA,NA,NA,1960-08-13 06:00:00,1960-08-08 00:00:00
"3030",NA,NA,"","",-9,"",NA,NA,NA,NA,1960-08-13 00:00:00,1960-08-04 00:00:00
"3032",NA,NA,"","",-12,"",NA,NA,NA,NA,1960-08-10 00:00:00,1960-07-29 00:00:00
"3034",NA,NA,"","",-8,"",NA,NA,NA,NA,1960-08-02 18:00:00,1960-07-25 00:00:00
"3036",NA,NA,"","",-11,"",NA,NA,NA,NA,1960-07-28 00:00:00,1960-07-17 12:00:00
"3038",NA,NA,"","",-36,"",NA,NA,NA,NA,1960-07-29 18:00:00,1960-06-23 18:00:00
"3040",NA,NA,"","",-27,"",NA,NA,NA,NA,1960-06-30 18:00:00,1960-06-03 18:00:00
"3042",NA,NA,"","",-8,"",NA,NA,NA,NA,1960-06-11 12:00:00,1960-06-03 12:00:00
"3044",NA,NA,"","",-16,"",NA,NA,NA,NA,1960-06-13 06:00:00,1960-05-28 00:00:00
"3046",NA,NA,"","",-40,"",NA,NA,NA,NA,1960-06-01 12:00:00,1960-04-22 00:00:00
"3048",NA,NA,"","",-124,"",NA,NA,NA,NA,1960-04-26 12:00:00,1959-12-24 00:00:00
"3050",NA,NA,"","",-20,"",NA,NA,NA,NA,1960-01-02 18:00:00,1959-12-13 00:00:00
"3052",NA,NA,"","",-39,"",NA,NA,NA,NA,1959-12-22 12:00:00,1959-11-13 00:00:00
"3054",NA,NA,"","",-16,"",NA,NA,NA,NA,1959-11-21 00:00:00,1959-11-05 06:00:00
"3056",NA,NA,"","",-32,"",NA,NA,NA,NA,1959-11-15 00:00:00,1959-10-14 18:00:00
"3058",NA,NA,"","",-16,"",NA,NA,NA,NA,1959-10-25 12:00:00,1959-10-09 00:00:00
"3060",NA,NA,"","",-14,"",NA,NA,NA,NA,1959-10-19 18:00:00,1959-10-05 12:00:00
"3062",NA,NA,"","",-7,"",NA,NA,NA,NA,1959-10-10 00:00:00,1959-10-03 06:00:00
"3064",NA,NA,"","",-18,"",NA,NA,NA,NA,1959-10-09 00:00:00,1959-09-21 18:00:00
"3066",NA,NA,"","",-17,"",NA,NA,NA,NA,1959-09-28 12:00:00,1959-09-11 00:00:00
"3068",NA,NA,"","",-14,"",NA,NA,NA,NA,1959-09-19 18:00:00,1959-09-05 06:00:00
"3070",NA,NA,"","",-1,"",NA,NA,NA,NA,1959-09-06 06:00:00,1959-09-05 12:00:00
"3072",NA,NA,"","",-13,"",NA,NA,NA,NA,1959-09-12 18:00:00,1959-08-30 00:00:00
"3074",NA,NA,"","",-13,"",NA,NA,NA,NA,1959-09-07 12:00:00,1959-08-25 00:00:00
"3076",NA,NA,"","",-2,"",NA,NA,NA,NA,1959-08-27 18:00:00,1959-08-25 06:00:00
"3078",NA,NA,"","",-12,"",NA,NA,NA,NA,1959-08-31 12:00:00,1959-08-19 00:00:00
"3080",NA,NA,"","",-11,"",NA,NA,NA,NA,1959-08-23 18:00:00,1959-08-12 00:00:00
"3082",NA,NA,"","",-13,"",NA,NA,NA,NA,1959-08-15 18:00:00,1959-08-02 06:00:00
"3084",NA,NA,"","",-31,"",NA,NA,NA,NA,1959-08-12 12:00:00,1959-07-12 00:00:00
"3086",NA,NA,"","",-95,"",NA,NA,NA,NA,1959-07-18 00:00:00,1959-04-14 00:00:00
"3089",NA,NA,"","",-50,"",NA,NA,NA,NA,1959-04-23 00:00:00,1959-03-04 06:00:00
"3091",NA,NA,"","",-14,"",NA,NA,NA,NA,1959-03-13 00:00:00,1959-02-27 00:00:00
"3093",NA,NA,"","",-89,"",NA,NA,NA,NA,1959-03-01 06:00:00,1958-12-02 00:00:00
"3095",1958,195822,"¼Ú¥[","OLGA",6,"---",64,0,0,0,1958-12-02 06:00:00,1958-12-08 18:00:00
"3097",1958,195821,"ªi±K©Ô","PAMELA",4,"---",23,0,0,0,1958-11-30 06:00:00,1958-12-04 00:00:00
"3099",1958,195820,"«n¬I","NANCY",5,"---",72,0,0,0,1958-11-21 00:00:00,1958-11-26 18:00:00
"3101",1958,195819,"º¿ÄR","MARIE",8,"---",61,0,0,0,1958-10-26 00:00:00,1958-11-03 06:00:00
"3103",1958,195818,"³Ò®R","LORNA",11,"---",56,0,0,0,1958-10-23 00:00:00,1958-11-03 00:00:00
"3105",1958,195817,"³Í¦è","KATHY",7,"---",51,0,0,0,1958-10-20 06:00:00,1958-10-27 12:00:00
"3107",1958,195816,"¸Ê®¦","JUNE",2,"---",33,0,0,0,1958-09-20 00:00:00,1958-09-22 18:00:00
"3109",1958,195815,"¦ã¹F","IDA",7,"---",90,0,0,0,1958-09-20 12:00:00,1958-09-27 18:00:00
"3111",1958,195814,"®ü­Û","HELEN",11,"---",77,0,0,8,1958-09-09 00:00:00,1958-09-20 12:00:00
